"Ft","Country","time_t","time_t1","N0","N"
210,"DE",5,6,200,768
216,"DE",1,2,201,768
210,"DE",2,3,201,768
205,"DE",3,4,201,768
213,"DE",4,5,201,768
210,"DE",5,6,201,768
217,"DE",1,2,202,768
211,"DE",2,3,202,768
207,"DE",3,4,202,768
213,"DE",4,5,202,768
212,"DE",5,6,202,768
218,"DE",1,2,203,768
212,"DE",2,3,203,768
209,"DE",3,4,203,768
213,"DE",4,5,203,768
213,"DE",5,6,203,768
220,"DE",1,2,204,768
212,"DE",2,3,204,768
209,"DE",3,4,204,768
215,"DE",4,5,204,768
214,"DE",5,6,204,768
221,"DE",1,2,205,768
213,"DE",2,3,205,768
210,"DE",3,4,205,768
217,"DE",4,5,205,768
215,"DE",5,6,205,768
221,"DE",1,2,206,768
214,"DE",2,3,206,768
210,"DE",3,4,206,768
218,"DE",4,5,206,768
216,"DE",5,6,206,768
222,"DE",1,2,207,768
214,"DE",2,3,207,768
212,"DE",3,4,207,768
218,"DE",4,5,207,768
216,"DE",5,6,207,768
223,"DE",1,2,208,768
215,"DE",2,3,208,768
214,"DE",3,4,208,768
218,"DE",4,5,208,768
217,"DE",5,6,208,768
224,"DE",1,2,209,768
217,"DE",2,3,209,768
216,"DE",3,4,209,768
219,"DE",4,5,209,768
218,"DE",5,6,209,768
224,"DE",1,2,210,768
218,"DE",2,3,210,768
217,"DE",3,4,210,768
220,"DE",4,5,210,768
219,"DE",5,6,210,768
225,"DE",1,2,211,768
220,"DE",2,3,211,768
218,"DE",3,4,211,768
221,"DE",4,5,211,768
220,"DE",5,6,211,768
227,"DE",1,2,212,768
220,"DE",2,3,212,768
219,"DE",3,4,212,768
222,"DE",4,5,212,768
220,"DE",5,6,212,768
228,"DE",1,2,213,768
220,"DE",2,3,213,768
220,"DE",3,4,213,768
224,"DE",4,5,213,768
222,"DE",5,6,213,768
228,"DE",1,2,214,768
221,"DE",2,3,214,768
221,"DE",3,4,214,768
225,"DE",4,5,214,768
223,"DE",5,6,214,768
230,"DE",1,2,215,768
223,"DE",2,3,215,768
221,"DE",3,4,215,768
226,"DE",4,5,215,768
224,"DE",5,6,215,768
230,"DE",1,2,216,768
224,"DE",2,3,216,768
222,"DE",3,4,216,768
226,"DE",4,5,216,768
225,"DE",5,6,216,768
232,"DE",1,2,217,768
225,"DE",2,3,217,768
223,"DE",3,4,217,768
227,"DE",4,5,217,768
225,"DE",5,6,217,768
234,"DE",1,2,218,768
226,"DE",2,3,218,768
224,"DE",3,4,218,768
229,"DE",4,5,218,768
226,"DE",5,6,218,768
234,"DE",1,2,219,768
227,"DE",2,3,219,768
226,"DE",3,4,219,768
229,"DE",4,5,219,768
226,"DE",5,6,219,768
235,"DE",1,2,220,768
229,"DE",2,3,220,768
227,"DE",3,4,220,768
230,"DE",4,5,220,768
227,"DE",5,6,220,768
235,"DE",1,2,221,768
230,"DE",2,3,221,768
228,"DE",3,4,221,768
231,"DE",4,5,221,768
229,"DE",5,6,221,768
235,"DE",1,2,222,768
231,"DE",2,3,222,768
229,"DE",3,4,222,768
232,"DE",4,5,222,768
229,"DE",5,6,222,768
236,"DE",1,2,223,768
233,"DE",2,3,223,768
229,"DE",3,4,223,768
235,"DE",4,5,223,768
229,"DE",5,6,223,768
237,"DE",1,2,224,768
234,"DE",2,3,224,768
230,"DE",3,4,224,768
237,"DE",4,5,224,768
231,"DE",5,6,224,768
239,"DE",1,2,225,768
235,"DE",2,3,225,768
230,"DE",3,4,225,768
237,"DE",4,5,225,768
232,"DE",5,6,225,768
240,"DE",1,2,226,768
237,"DE",2,3,226,768
230,"DE",3,4,226,768
239,"DE",4,5,226,768
232,"DE",5,6,226,768
241,"DE",1,2,227,768
237,"DE",2,3,227,768
232,"DE",3,4,227,768
241,"DE",4,5,227,768
233,"DE",5,6,227,768
242,"DE",1,2,228,768
238,"DE",2,3,228,768
234,"DE",3,4,228,768
242,"DE",4,5,228,768
235,"DE",5,6,228,768
244,"DE",1,2,229,768
240,"DE",2,3,229,768
235,"DE",3,4,229,768
244,"DE",4,5,229,768
236,"DE",5,6,229,768
245,"DE",1,2,230,768
241,"DE",2,3,230,768
236,"DE",3,4,230,768
245,"DE",4,5,230,768
236,"DE",5,6,230,768
245,"DE",1,2,231,768
242,"DE",2,3,231,768
237,"DE",3,4,231,768
246,"DE",4,5,231,768
236,"DE",5,6,231,768
245,"DE",1,2,232,768
243,"DE",2,3,232,768
239,"DE",3,4,232,768
247,"DE",4,5,232,768
237,"DE",5,6,232,768
246,"DE",1,2,233,768
243,"DE",2,3,233,768
241,"DE",3,4,233,768
248,"DE",4,5,233,768
238,"DE",5,6,233,768
246,"DE",1,2,234,768
244,"DE",2,3,234,768
242,"DE",3,4,234,768
248,"DE",4,5,234,768
239,"DE",5,6,234,768
246,"DE",1,2,235,768
245,"DE",2,3,235,768
244,"DE",3,4,235,768
248,"DE",4,5,235,768
241,"DE",5,6,235,768
248,"DE",1,2,236,768
246,"DE",2,3,236,768
245,"DE",3,4,236,768
248,"DE",4,5,236,768
243,"DE",5,6,236,768
250,"DE",1,2,237,768
248,"DE",2,3,237,768
245,"DE",3,4,237,768
248,"DE",4,5,237,768
245,"DE",5,6,237,768
251,"DE",1,2,238,768
248,"DE",2,3,238,768
247,"DE",3,4,238,768
249,"DE",4,5,238,768
246,"DE",5,6,238,768
253,"DE",1,2,239,768
249,"DE",2,3,239,768
247,"DE",3,4,239,768
250,"DE",4,5,239,768
248,"DE",5,6,239,768
254,"DE",1,2,240,768
251,"DE",2,3,240,768
248,"DE",3,4,240,768
251,"DE",4,5,240,768
249,"DE",5,6,240,768
256,"DE",1,2,241,768
251,"DE",2,3,241,768
249,"DE",3,4,241,768
251,"DE",4,5,241,768
250,"DE",5,6,241,768
257,"DE",1,2,242,768
251,"DE",2,3,242,768
251,"DE",3,4,242,768
252,"DE",4,5,242,768
252,"DE",5,6,242,768
259,"DE",1,2,243,768
252,"DE",2,3,243,768
251,"DE",3,4,243,768
254,"DE",4,5,243,768
253,"DE",5,6,243,768
260,"DE",1,2,244,768
252,"DE",2,3,244,768
252,"DE",3,4,244,768
254,"DE",4,5,244,768
254,"DE",5,6,244,768
261,"DE",1,2,245,768
254,"DE",2,3,245,768
252,"DE",3,4,245,768
255,"DE",4,5,245,768
256,"DE",5,6,245,768
263,"DE",1,2,246,768
254,"DE",2,3,246,768
254,"DE",3,4,246,768
256,"DE",4,5,246,768
257,"DE",5,6,246,768
263,"DE",1,2,247,768
254,"DE",2,3,247,768
256,"DE",3,4,247,768
256,"DE",4,5,247,768
259,"DE",5,6,247,768
265,"DE",1,2,248,768
256,"DE",2,3,248,768
256,"DE",3,4,248,768
258,"DE",4,5,248,768
259,"DE",5,6,248,768
266,"DE",1,2,249,768
257,"DE",2,3,249,768
257,"DE",3,4,249,768
260,"DE",4,5,249,768
260,"DE",5,6,249,768
266,"DE",1,2,250,768
259,"DE",2,3,250,768
259,"DE",3,4,250,768
261,"DE",4,5,250,768
260,"DE",5,6,250,768
267,"DE",1,2,251,768
260,"DE",2,3,251,768
261,"DE",3,4,251,768
261,"DE",4,5,251,768
262,"DE",5,6,251,768
269,"DE",1,2,252,768
261,"DE",2,3,252,768
261,"DE",3,4,252,768
263,"DE",4,5,252,768
263,"DE",5,6,252,768
270,"DE",1,2,253,768
263,"DE",2,3,253,768
262,"DE",3,4,253,768
263,"DE",4,5,253,768
264,"DE",5,6,253,768
272,"DE",1,2,254,768
263,"DE",2,3,254,768
263,"DE",3,4,254,768
264,"DE",4,5,254,768
266,"DE",5,6,254,768
273,"DE",1,2,255,768
264,"DE",2,3,255,768
265,"DE",3,4,255,768
265,"DE",4,5,255,768
266,"DE",5,6,255,768
274,"DE",1,2,256,768
265,"DE",2,3,256,768
266,"DE",3,4,256,768
267,"DE",4,5,256,768
267,"DE",5,6,256,768
275,"DE",1,2,257,768
266,"DE",2,3,257,768
266,"DE",3,4,257,768
269,"DE",4,5,257,768
269,"DE",5,6,257,768
277,"DE",1,2,258,768
267,"DE",2,3,258,768
268,"DE",3,4,258,768
270,"DE",4,5,258,768
270,"DE",5,6,258,768
277,"DE",1,2,259,768
269,"DE",2,3,259,768
270,"DE",3,4,259,768
271,"DE",4,5,259,768
271,"DE",5,6,259,768
277,"DE",1,2,260,768
271,"DE",2,3,260,768
270,"DE",3,4,260,768
273,"DE",4,5,260,768
272,"DE",5,6,260,768
279,"DE",1,2,261,768
273,"DE",2,3,261,768
272,"DE",3,4,261,768
273,"DE",4,5,261,768
274,"DE",5,6,261,768
279,"DE",1,2,262,768
275,"DE",2,3,262,768
273,"DE",3,4,262,768
274,"DE",4,5,262,768
274,"DE",5,6,262,768
280,"DE",1,2,263,768
275,"DE",2,3,263,768
274,"DE",3,4,263,768
275,"DE",4,5,263,768
275,"DE",5,6,263,768
282,"DE",1,2,264,768
275,"DE",2,3,264,768
276,"DE",3,4,264,768
276,"DE",4,5,264,768
276,"DE",5,6,264,768
282,"DE",1,2,265,768
277,"DE",2,3,265,768
278,"DE",3,4,265,768
278,"DE",4,5,265,768
278,"DE",5,6,265,768
283,"DE",1,2,266,768
279,"DE",2,3,266,768
279,"DE",3,4,266,768
279,"DE",4,5,266,768
279,"DE",5,6,266,768
284,"DE",1,2,267,768
281,"DE",2,3,267,768
280,"DE",3,4,267,768
280,"DE",4,5,267,768
279,"DE",5,6,267,768
286,"DE",1,2,268,768
281,"DE",2,3,268,768
280,"DE",3,4,268,768
282,"DE",4,5,268,768
279,"DE",5,6,268,768
288,"DE",1,2,269,768
281,"DE",2,3,269,768
281,"DE",3,4,269,768
283,"DE",4,5,269,768
280,"DE",5,6,269,768
290,"DE",1,2,270,768
282,"DE",2,3,270,768
281,"DE",3,4,270,768
285,"DE",4,5,270,768
281,"DE",5,6,270,768
290,"DE",1,2,271,768
282,"DE",2,3,271,768
281,"DE",3,4,271,768
286,"DE",4,5,271,768
283,"DE",5,6,271,768
290,"DE",1,2,272,768
282,"DE",2,3,272,768
282,"DE",3,4,272,768
287,"DE",4,5,272,768
284,"DE",5,6,272,768
291,"DE",1,2,273,768
284,"DE",2,3,273,768
282,"DE",3,4,273,768
288,"DE",4,5,273,768
284,"DE",5,6,273,768
292,"DE",1,2,274,768
285,"DE",2,3,274,768
282,"DE",3,4,274,768
289,"DE",4,5,274,768
285,"DE",5,6,274,768
293,"DE",1,2,275,768
286,"DE",2,3,275,768
282,"DE",3,4,275,768
291,"DE",4,5,275,768
285,"DE",5,6,275,768
295,"DE",1,2,276,768
286,"DE",2,3,276,768
283,"DE",3,4,276,768
291,"DE",4,5,276,768
287,"DE",5,6,276,768
296,"DE",1,2,277,768
288,"DE",2,3,277,768
284,"DE",3,4,277,768
292,"DE",4,5,277,768
287,"DE",5,6,277,768
296,"DE",1,2,278,768
289,"DE",2,3,278,768
286,"DE",3,4,278,768
293,"DE",4,5,278,768
288,"DE",5,6,278,768
297,"DE",1,2,279,768
290,"DE",2,3,279,768
288,"DE",3,4,279,768
294,"DE",4,5,279,768
289,"DE",5,6,279,768
298,"DE",1,2,280,768
292,"DE",2,3,280,768
289,"DE",3,4,280,768
294,"DE",4,5,280,768
290,"DE",5,6,280,768
299,"DE",1,2,281,768
294,"DE",2,3,281,768
289,"DE",3,4,281,768
295,"DE",4,5,281,768
291,"DE",5,6,281,768
299,"DE",1,2,282,768
296,"DE",2,3,282,768
291,"DE",3,4,282,768
296,"DE",4,5,282,768
292,"DE",5,6,282,768
300,"DE",1,2,283,768
297,"DE",2,3,283,768
291,"DE",3,4,283,768
297,"DE",4,5,283,768
294,"DE",5,6,283,768
300,"DE",1,2,284,768
298,"DE",2,3,284,768
293,"DE",3,4,284,768
297,"DE",4,5,284,768
294,"DE",5,6,284,768
300,"DE",1,2,285,768
298,"DE",2,3,285,768
294,"DE",3,4,285,768
300,"DE",4,5,285,768
296,"DE",5,6,285,768
300,"DE",1,2,286,768
299,"DE",2,3,286,768
295,"DE",3,4,286,768
300,"DE",4,5,286,768
298,"DE",5,6,286,768
302,"DE",1,2,287,768
301,"DE",2,3,287,768
296,"DE",3,4,287,768
301,"DE",4,5,287,768
298,"DE",5,6,287,768
303,"DE",1,2,288,768
302,"DE",2,3,288,768
297,"DE",3,4,288,768
302,"DE",4,5,288,768
299,"DE",5,6,288,768
304,"DE",1,2,289,768
303,"DE",2,3,289,768
299,"DE",3,4,289,768
303,"DE",4,5,289,768
300,"DE",5,6,289,768
304,"DE",1,2,290,768
305,"DE",2,3,290,768
300,"DE",3,4,290,768
304,"DE",4,5,290,768
301,"DE",5,6,290,768
305,"DE",1,2,291,768
306,"DE",2,3,291,768
301,"DE",3,4,291,768
305,"DE",4,5,291,768
302,"DE",5,6,291,768
306,"DE",1,2,292,768
306,"DE",2,3,292,768
302,"DE",3,4,292,768
307,"DE",4,5,292,768
302,"DE",5,6,292,768
308,"DE",1,2,293,768
306,"DE",2,3,293,768
303,"DE",3,4,293,768
309,"DE",4,5,293,768
302,"DE",5,6,293,768
308,"DE",1,2,294,768
307,"DE",2,3,294,768
305,"DE",3,4,294,768
309,"DE",4,5,294,768
304,"DE",5,6,294,768
309,"DE",1,2,295,768
309,"DE",2,3,295,768
307,"DE",3,4,295,768
310,"DE",4,5,295,768
304,"DE",5,6,295,768
310,"DE",1,2,296,768
310,"DE",2,3,296,768
308,"DE",3,4,296,768
311,"DE",4,5,296,768
304,"DE",5,6,296,768
312,"DE",1,2,297,768
312,"DE",2,3,297,768
309,"DE",3,4,297,768
312,"DE",4,5,297,768
304,"DE",5,6,297,768
314,"DE",1,2,298,768
313,"DE",2,3,298,768
310,"DE",3,4,298,768
312,"DE",4,5,298,768
306,"DE",5,6,298,768
315,"DE",1,2,299,768
314,"DE",2,3,299,768
311,"DE",3,4,299,768
312,"DE",4,5,299,768
308,"DE",5,6,299,768
317,"DE",1,2,300,768
315,"DE",2,3,300,768
312,"DE",3,4,300,768
312,"DE",4,5,300,768
310,"DE",5,6,300,768
318,"DE",1,2,301,768
317,"DE",2,3,301,768
314,"DE",3,4,301,768
313,"DE",4,5,301,768
311,"DE",5,6,301,768
319,"DE",1,2,302,768
318,"DE",2,3,302,768
316,"DE",3,4,302,768
315,"DE",4,5,302,768
312,"DE",5,6,302,768
320,"DE",1,2,303,768
318,"DE",2,3,303,768
317,"DE",3,4,303,768
317,"DE",4,5,303,768
313,"DE",5,6,303,768
322,"DE",1,2,304,768
319,"DE",2,3,304,768
318,"DE",3,4,304,768
318,"DE",4,5,304,768
315,"DE",5,6,304,768
323,"DE",1,2,305,768
321,"DE",2,3,305,768
319,"DE",3,4,305,768
319,"DE",4,5,305,768
315,"DE",5,6,305,768
324,"DE",1,2,306,768
322,"DE",2,3,306,768
319,"DE",3,4,306,768
321,"DE",4,5,306,768
315,"DE",5,6,306,768
325,"DE",1,2,307,768
324,"DE",2,3,307,768
320,"DE",3,4,307,768
322,"DE",4,5,307,768
316,"DE",5,6,307,768
326,"DE",1,2,308,768
326,"DE",2,3,308,768
322,"DE",3,4,308,768
322,"DE",4,5,308,768
318,"DE",5,6,308,768
328,"DE",1,2,309,768
327,"DE",2,3,309,768
323,"DE",3,4,309,768
322,"DE",4,5,309,768
319,"DE",5,6,309,768
329,"DE",1,2,310,768
329,"DE",2,3,310,768
323,"DE",3,4,310,768
323,"DE",4,5,310,768
321,"DE",5,6,310,768
330,"DE",1,2,311,768
330,"DE",2,3,311,768
323,"DE",3,4,311,768
325,"DE",4,5,311,768
322,"DE",5,6,311,768
332,"DE",1,2,312,768
331,"DE",2,3,312,768
323,"DE",3,4,312,768
325,"DE",4,5,312,768
323,"DE",5,6,312,768
332,"DE",1,2,313,768
332,"DE",2,3,313,768
325,"DE",3,4,313,768
325,"DE",4,5,313,768
325,"DE",5,6,313,768
333,"DE",1,2,314,768
333,"DE",2,3,314,768
326,"DE",3,4,314,768
326,"DE",4,5,314,768
326,"DE",5,6,314,768
334,"DE",1,2,315,768
335,"DE",2,3,315,768
327,"DE",3,4,315,768
327,"DE",4,5,315,768
328,"DE",5,6,315,768
335,"DE",1,2,316,768
336,"DE",2,3,316,768
328,"DE",3,4,316,768
329,"DE",4,5,316,768
330,"DE",5,6,316,768
337,"DE",1,2,317,768
336,"DE",2,3,317,768
329,"DE",3,4,317,768
331,"DE",4,5,317,768
330,"DE",5,6,317,768
337,"DE",1,2,318,768
337,"DE",2,3,318,768
331,"DE",3,4,318,768
331,"DE",4,5,318,768
332,"DE",5,6,318,768
338,"DE",1,2,319,768
339,"DE",2,3,319,768
332,"DE",3,4,319,768
333,"DE",4,5,319,768
332,"DE",5,6,319,768
339,"DE",1,2,320,768
340,"DE",2,3,320,768
333,"DE",3,4,320,768
333,"DE",4,5,320,768
333,"DE",5,6,320,768
340,"DE",1,2,321,768
340,"DE",2,3,321,768
333,"DE",3,4,321,768
334,"DE",4,5,321,768
333,"DE",5,6,321,768
341,"DE",1,2,322,768
340,"DE",2,3,322,768
333,"DE",3,4,322,768
336,"DE",4,5,322,768
334,"DE",5,6,322,768
342,"DE",1,2,323,768
340,"DE",2,3,323,768
335,"DE",3,4,323,768
336,"DE",4,5,323,768
336,"DE",5,6,323,768
343,"DE",1,2,324,768
341,"DE",2,3,324,768
337,"DE",3,4,324,768
337,"DE",4,5,324,768
336,"DE",5,6,324,768
343,"DE",1,2,325,768
343,"DE",2,3,325,768
339,"DE",3,4,325,768
337,"DE",4,5,325,768
338,"DE",5,6,325,768
345,"DE",1,2,326,768
344,"DE",2,3,326,768
339,"DE",3,4,326,768
338,"DE",4,5,326,768
339,"DE",5,6,326,768
346,"DE",1,2,327,768
346,"DE",2,3,327,768
339,"DE",3,4,327,768
339,"DE",4,5,327,768
340,"DE",5,6,327,768
347,"DE",1,2,328,768
347,"DE",2,3,328,768
339,"DE",3,4,328,768
341,"DE",4,5,328,768
340,"DE",5,6,328,768
347,"DE",1,2,329,768
347,"DE",2,3,329,768
340,"DE",3,4,329,768
343,"DE",4,5,329,768
342,"DE",5,6,329,768
349,"DE",1,2,330,768
348,"DE",2,3,330,768
341,"DE",3,4,330,768
344,"DE",4,5,330,768
343,"DE",5,6,330,768
351,"DE",1,2,331,768
348,"DE",2,3,331,768
343,"DE",3,4,331,768
345,"DE",4,5,331,768
344,"DE",5,6,331,768
351,"DE",1,2,332,768
350,"DE",2,3,332,768
344,"DE",3,4,332,768
346,"DE",4,5,332,768
346,"DE",5,6,332,768
352,"DE",1,2,333,768
350,"DE",2,3,333,768
345,"DE",3,4,333,768
348,"DE",4,5,333,768
346,"DE",5,6,333,768
352,"DE",1,2,334,768
351,"DE",2,3,334,768
345,"DE",3,4,334,768
350,"DE",4,5,334,768
347,"DE",5,6,334,768
353,"DE",1,2,335,768
352,"DE",2,3,335,768
346,"DE",3,4,335,768
351,"DE",4,5,335,768
349,"DE",5,6,335,768
354,"DE",1,2,336,768
353,"DE",2,3,336,768
347,"DE",3,4,336,768
353,"DE",4,5,336,768
350,"DE",5,6,336,768
355,"DE",1,2,337,768
353,"DE",2,3,337,768
349,"DE",3,4,337,768
353,"DE",4,5,337,768
350,"DE",5,6,337,768
357,"DE",1,2,338,768
355,"DE",2,3,338,768
350,"DE",3,4,338,768
354,"DE",4,5,338,768
350,"DE",5,6,338,768
357,"DE",1,2,339,768
356,"DE",2,3,339,768
350,"DE",3,4,339,768
356,"DE",4,5,339,768
350,"DE",5,6,339,768
358,"DE",1,2,340,768
357,"DE",2,3,340,768
351,"DE",3,4,340,768
357,"DE",4,5,340,768
352,"DE",5,6,340,768
360,"DE",1,2,341,768
357,"DE",2,3,341,768
352,"DE",3,4,341,768
358,"DE",4,5,341,768
353,"DE",5,6,341,768
362,"DE",1,2,342,768
358,"DE",2,3,342,768
352,"DE",3,4,342,768
359,"DE",4,5,342,768
355,"DE",5,6,342,768
362,"DE",1,2,343,768
359,"DE",2,3,343,768
354,"DE",3,4,343,768
360,"DE",4,5,343,768
355,"DE",5,6,343,768
364,"DE",1,2,344,768
359,"DE",2,3,344,768
356,"DE",3,4,344,768
361,"DE",4,5,344,768
357,"DE",5,6,344,768
365,"DE",1,2,345,768
359,"DE",2,3,345,768
356,"DE",3,4,345,768
363,"DE",4,5,345,768
357,"DE",5,6,345,768
366,"DE",1,2,346,768
361,"DE",2,3,346,768
357,"DE",3,4,346,768
364,"DE",4,5,346,768
357,"DE",5,6,346,768
367,"DE",1,2,347,768
363,"DE",2,3,347,768
359,"DE",3,4,347,768
365,"DE",4,5,347,768
357,"DE",5,6,347,768
369,"DE",1,2,348,768
364,"DE",2,3,348,768
360,"DE",3,4,348,768
365,"DE",4,5,348,768
358,"DE",5,6,348,768
370,"DE",1,2,349,768
364,"DE",2,3,349,768
362,"DE",3,4,349,768
366,"DE",4,5,349,768
358,"DE",5,6,349,768
371,"DE",1,2,350,768
365,"DE",2,3,350,768
362,"DE",3,4,350,768
367,"DE",4,5,350,768
360,"DE",5,6,350,768
373,"DE",1,2,351,768
366,"DE",2,3,351,768
363,"DE",3,4,351,768
368,"DE",4,5,351,768
361,"DE",5,6,351,768
373,"DE",1,2,352,768
366,"DE",2,3,352,768
363,"DE",3,4,352,768
370,"DE",4,5,352,768
363,"DE",5,6,352,768
374,"DE",1,2,353,768
367,"DE",2,3,353,768
365,"DE",3,4,353,768
371,"DE",4,5,353,768
364,"DE",5,6,353,768
375,"DE",1,2,354,768
368,"DE",2,3,354,768
367,"DE",3,4,354,768
372,"DE",4,5,354,768
365,"DE",5,6,354,768
376,"DE",1,2,355,768
369,"DE",2,3,355,768
367,"DE",3,4,355,768
373,"DE",4,5,355,768
366,"DE",5,6,355,768
376,"DE",1,2,356,768
370,"DE",2,3,356,768
368,"DE",3,4,356,768
375,"DE",4,5,356,768
367,"DE",5,6,356,768
378,"DE",1,2,357,768
371,"DE",2,3,357,768
369,"DE",3,4,357,768
375,"DE",4,5,357,768
368,"DE",5,6,357,768
379,"DE",1,2,358,768
372,"DE",2,3,358,768
370,"DE",3,4,358,768
376,"DE",4,5,358,768
370,"DE",5,6,358,768
379,"DE",1,2,359,768
373,"DE",2,3,359,768
371,"DE",3,4,359,768
377,"DE",4,5,359,768
371,"DE",5,6,359,768
380,"DE",1,2,360,768
373,"DE",2,3,360,768
373,"DE",3,4,360,768
377,"DE",4,5,360,768
371,"DE",5,6,360,768
381,"DE",1,2,361,768
374,"DE",2,3,361,768
373,"DE",3,4,361,768
378,"DE",4,5,361,768
373,"DE",5,6,361,768
382,"DE",1,2,362,768
374,"DE",2,3,362,768
374,"DE",3,4,362,768
380,"DE",4,5,362,768
374,"DE",5,6,362,768
384,"DE",1,2,363,768
374,"DE",2,3,363,768
375,"DE",3,4,363,768
382,"DE",4,5,363,768
374,"DE",5,6,363,768
385,"DE",1,2,364,768
375,"DE",2,3,364,768
376,"DE",3,4,364,768
384,"DE",4,5,364,768
375,"DE",5,6,364,768
385,"DE",1,2,365,768
376,"DE",2,3,365,768
377,"DE",3,4,365,768
384,"DE",4,5,365,768
377,"DE",5,6,365,768
385,"DE",1,2,366,768
378,"DE",2,3,366,768
377,"DE",3,4,366,768
385,"DE",4,5,366,768
378,"DE",5,6,366,768
387,"DE",1,2,367,768
379,"DE",2,3,367,768
379,"DE",3,4,367,768
385,"DE",4,5,367,768
379,"DE",5,6,367,768
389,"DE",1,2,368,768
380,"DE",2,3,368,768
380,"DE",3,4,368,768
386,"DE",4,5,368,768
380,"DE",5,6,368,768
391,"DE",1,2,369,768
381,"DE",2,3,369,768
382,"DE",3,4,369,768
387,"DE",4,5,369,768
380,"DE",5,6,369,768
393,"DE",1,2,370,768
381,"DE",2,3,370,768
383,"DE",3,4,370,768
388,"DE",4,5,370,768
382,"DE",5,6,370,768
395,"DE",1,2,371,768
382,"DE",2,3,371,768
383,"DE",3,4,371,768
388,"DE",4,5,371,768
384,"DE",5,6,371,768
396,"DE",1,2,372,768
384,"DE",2,3,372,768
384,"DE",3,4,372,768
389,"DE",4,5,372,768
385,"DE",5,6,372,768
398,"DE",1,2,373,768
384,"DE",2,3,373,768
385,"DE",3,4,373,768
391,"DE",4,5,373,768
386,"DE",5,6,373,768
398,"DE",1,2,374,768
385,"DE",2,3,374,768
386,"DE",3,4,374,768
392,"DE",4,5,374,768
387,"DE",5,6,374,768
399,"DE",1,2,375,768
386,"DE",2,3,375,768
387,"DE",3,4,375,768
394,"DE",4,5,375,768
388,"DE",5,6,375,768
400,"DE",1,2,376,768
387,"DE",2,3,376,768
389,"DE",3,4,376,768
395,"DE",4,5,376,768
390,"DE",5,6,376,768
401,"DE",1,2,377,768
388,"DE",2,3,377,768
391,"DE",3,4,377,768
395,"DE",4,5,377,768
392,"DE",5,6,377,768
401,"DE",1,2,378,768
389,"DE",2,3,378,768
391,"DE",3,4,378,768
397,"DE",4,5,378,768
394,"DE",5,6,378,768
403,"DE",1,2,379,768
390,"DE",2,3,379,768
392,"DE",3,4,379,768
398,"DE",4,5,379,768
395,"DE",5,6,379,768
405,"DE",1,2,380,768
391,"DE",2,3,380,768
393,"DE",3,4,380,768
399,"DE",4,5,380,768
396,"DE",5,6,380,768
406,"DE",1,2,381,768
391,"DE",2,3,381,768
394,"DE",3,4,381,768
401,"DE",4,5,381,768
397,"DE",5,6,381,768
408,"DE",1,2,382,768
392,"DE",2,3,382,768
394,"DE",3,4,382,768
403,"DE",4,5,382,768
399,"DE",5,6,382,768
409,"DE",1,2,383,768
394,"DE",2,3,383,768
394,"DE",3,4,383,768
405,"DE",4,5,383,768
400,"DE",5,6,383,768
410,"DE",1,2,384,768
396,"DE",2,3,384,768
395,"DE",3,4,384,768
406,"DE",4,5,384,768
401,"DE",5,6,384,768
410,"DE",1,2,385,768
398,"DE",2,3,385,768
396,"DE",3,4,385,768
407,"DE",4,5,385,768
402,"DE",5,6,385,768
411,"DE",1,2,386,768
399,"DE",2,3,386,768
397,"DE",3,4,386,768
409,"DE",4,5,386,768
402,"DE",5,6,386,768
411,"DE",1,2,387,768
400,"DE",2,3,387,768
398,"DE",3,4,387,768
410,"DE",4,5,387,768
403,"DE",5,6,387,768
412,"DE",1,2,388,768
400,"DE",2,3,388,768
400,"DE",3,4,388,768
411,"DE",4,5,388,768
404,"DE",5,6,388,768
412,"DE",1,2,389,768
402,"DE",2,3,389,768
402,"DE",3,4,389,768
411,"DE",4,5,389,768
405,"DE",5,6,389,768
414,"DE",1,2,390,768
403,"DE",2,3,390,768
404,"DE",3,4,390,768
412,"DE",4,5,390,768
405,"DE",5,6,390,768
416,"DE",1,2,391,768
404,"DE",2,3,391,768
406,"DE",3,4,391,768
413,"DE",4,5,391,768
405,"DE",5,6,391,768
417,"DE",1,2,392,768
406,"DE",2,3,392,768
406,"DE",3,4,392,768
414,"DE",4,5,392,768
406,"DE",5,6,392,768
418,"DE",1,2,393,768
407,"DE",2,3,393,768
406,"DE",3,4,393,768
415,"DE",4,5,393,768
408,"DE",5,6,393,768
419,"DE",1,2,394,768
408,"DE",2,3,394,768
407,"DE",3,4,394,768
415,"DE",4,5,394,768
410,"DE",5,6,394,768
419,"DE",1,2,395,768
409,"DE",2,3,395,768
409,"DE",3,4,395,768
416,"DE",4,5,395,768
410,"DE",5,6,395,768
419,"DE",1,2,396,768
411,"DE",2,3,396,768
409,"DE",3,4,396,768
417,"DE",4,5,396,768
410,"DE",5,6,396,768
419,"DE",1,2,397,768
413,"DE",2,3,397,768
409,"DE",3,4,397,768
417,"DE",4,5,397,768
412,"DE",5,6,397,768
419,"DE",1,2,398,768
415,"DE",2,3,398,768
409,"DE",3,4,398,768
419,"DE",4,5,398,768
412,"DE",5,6,398,768
420,"DE",1,2,399,768
416,"DE",2,3,399,768
409,"DE",3,4,399,768
420,"DE",4,5,399,768
413,"DE",5,6,399,768
421,"DE",1,2,400,768
416,"DE",2,3,400,768
